M_id;T_id;Price_d4
167147;432227;100,55
107773;355688;84,14
167148;436182;97,31
275444;568827;48,74
275451;568826;64,67
138886;437622;129,06
138887;437623;209,86
98835;354583;113,61
79708;330468;74,45
228802;329028;106,99
136110;327093;19,29
6256;354098;26,69
32347;328245;127,16
11954;352321;107,42
112250;414001;66,04
20220;415794;94,26
296764;578827;115,75
63167;334326;122,99
6234;327186;5
50442;344519;58,88
30118;330474;202,81
106128;353395;127
108276;354316;67,52
76348;346631;63,37
363768;580558;74,86
100131;346302;96,22
137492;466405;68,94
137493;466406;96,2
137494;404154;141,69
20797;327691;54,11
140671;438086;126,29
76192;328798;1092,73
76191;339669;630,3
113273;356272;243,51
112771;431003;140
80191;339318;27,94
80193;378334;14,6
12255;327267;86,5
55103;343757;27,31
141382;530855;51,79
74821;335292;20,16
141381;530856;29,14
75945;331973;32,54
101789;431995;13,98
289658;530857;29,13
115215;438821;13,93
112506;439269;20,53
115216;438822;20,14
115212;410060;8,99
112504;398789;11,45
306007;580928;249,33
317979;564409;112,4
106051;354787;184,11
63171;326558;86,85
157401;438568;38,07
285445;554093;90,62
84832;342335;134,06
330827;573091;34,95
70352;347155;188,18
81918;568813;57,12
75255;368676;94,51
190304;459523;361,67
230054;526038;107,7
230055;500808;173,39
54228;335492;33,22
54230;331560;51,23
91362;346254;60,35
91364;345541;72,03
66138;331805;340,45
47557;330253;26,22
4277;329844;60,81
28192;331275;241,67
28191;328444;167,54
4371;336120;667,11
4372;333565;1021,35
96999;346891;59,83
165658;530860;107,2
118281;355856;68,06
96998;348390;36,68
32524;329706;34,81
149974;431898;855,56
160919;431158;126,09
79521;343701;24,17
91879;344687;24,43
38263;346829;16,01
62637;327188;51,46
82457;354452;44,33
82459;354453;71,77
82455;354449;36,39
174360;496504;192,02
90401;334199;116,88
375230;564267;156,42
375231;564266;127,09
193422;466494;183,54
4410;361644;49,94
190834;557435;114,35
222110;496398;92,51
77333;359880;202,5
6937;326261;153,45
299599;524322;191,5
299601;524321;191,5
13569;330960;16,62
201899;576452;146,47
79550;343228;237,23
74042;337295;51,17
73434;327362;53,77
110148;437749;473,16
4920;335944;30,85
6051;326523;114,42
4918;332247;80,78
14104;332372;11,86
12124;327666;24,59
90399;346407;94,04
44909;330275;90,65
317974;564041;143,68
99700;415939;26,22
78796;328563;12,46
99992;416372;6,78
161435;466501;46,27
161434;466502;51,64
393195;574479;51,56
393197;574478;80,67
234754;468842;273,15
354247;563916;447,53
142120;436370;178,58
51182;330259;321,08
37483;365937;387,15
81935;532856;8,19
21185;344396;13,58
5956;332593;32,03
44517;331185;8,74
161019;438454;141,05
28255;326772;34,23
5610;326668;34,12
6763;326597;204,51
6108;327016;76,82
1435;326431;34,09
65592;465321;26,46
65593;487209;28,94
3503;328548;104,89
78815;383974;7,4
50914;332499;14,54
75642;336545;36,48
81522;327912;16,88
4295;328045;232,52
105630;412756;6,55
49672;328052;14,71
49671;530861;8,21
139036;469497;175,54
74443;359284;200,66
110276;357506;342,6
187973;573131;36,82
51916;326856;94,2
51917;327698;95,51
89338;354946;224,53
150839;438699;572,3
63223;330177;123,72
37374;329887;127,4
18021;333296;5,63
5963;327879;30,78
23751;326808;6,34
74065;332534;67,22
56043;346167;6,07
38172;353614;11,33
25463;328330;2,76
25464;326357;7,71
36782;336445;9,52
121024;334026;12,29
37689;361987;9,63
24034;328064;20,99
99396;413851;70
37679;332817;53,74
161033;400851;30,46
87571;354375;49,04
175952;452135;100,57
175954;439791;78,32
141088;415932;47,57
100083;347076;39,46
288312;529961;68,27
51043;415933;80,67
141403;359694;194,59
4298;328816;216,59
150573;551592;69,16
37375;330145;169,31
85400;345751;46,83
85402;345531;52,04
85404;358731;76,29
292350;530862;139,18
161560;438688;144,82
161559;438687;90,33
174220;530863;59,54
62795;347823;20,6
62796;528834;40,07
62798;527478;49,08
297666;524200;43,4
297669;524202;79,82
407992;574291;214,31
153025;428203;76,63
111127;359583;81,94
111129;335649;67,38
5970;328670;124,86
149219;438706;208,21
33064;328087;472,18
117863;413849;111,61
7519;378633;120,73
40313;329816;76,41
7939;329349;7,22
70807;326623;179,4
136600;439216;45,62
136599;528924;35,21
189547;465479;77,08
189548;496570;142,46
190523;474219;312,23
190524;474208;909,72
170723;569881;35,27
170719;533409;20,54
307534;581942;1107,06
274912;533308;40,77
63184;372712;3,87
54533;372711;5,02
51093;372715;4,63
54535;438851;6,68
13301;438853;10,66
63495;333366;21,65
94604;382175;6,08
135967;431018;31,51
61186;328122;23,76
40078;328682;24,71
284130;530864;33,01
285116;530865;35,7
4712;347819;20,63
4711;329719;17,07
81777;346622;77,85
5471;347352;356,82
95735;335793;42,11
95737;347947;139,53
95736;346992;81,05
336255;572949;207,26
336257;572950;296,09
170754;487028;220,81
170755;461665;316,23
84257;449890;1476,49
9692;326405;369,08
5199;326636;11,73
230067;470581;234,03
356761;570300;135,94
166013;513817;98,64
178716;470585;147,35
232874;568377;256,38
178718;470698;226,85
232875;431412;424,51
23573;330033;31,4
178583;581940;13,8
136835;388452;14,14
133663;357787;60,99
133664;360019;79,59
61957;327434;20,78
24315;333152;17,8
11150;327708;329,54
123763;329620;27,75
94703;438781;57,57
31095;336127;1020,65
75137;331861;145,62
174001;439432;107,89
77788;337913;109,05
241218;486952;179,88
298414;568012;79,91
298416;528892;108,51
389675;570660;180,13
167811;432464;124,28
133665;358062;50,44
313593;564095;76,88
313595;578682;239,05
135618;354875;121,46
76958;334194;11,78
19264;328460;297,76
119439;378652;1158,63
31442;328918;1435,47
4958;330385;849,18
817;350065;67,5
135980;449570;67,42
61959;335372;69,57
4961;337053;14,69
331715;581965;193,4
331714;581966;90,22
190981;530871;25,02
326741;557571;55,92
84160;344684;37,69
292990;528838;88,41
292991;528839;143,47
74194;336882;139,81
4310;349302;176,86
5261;336793;361
6772;330819;63,1
50551;335819;48,04
169099;439990;19,77
108996;407730;12,91
85742;432013;30,55
85740;433980;16,22
5979;328667;12,16
74198;327384;85,2
40736;327458;30,78
13660;326660;17,33
99987;425964;438,51
49958;339691;23,47
97007;379796;14,12
360627;568242;12,86
123957;425786;26,69
112521;462917;35,77
113041;358734;82,06
113042;437744;98,33
108521;412920;107,74
143984;425693;115,65
149328;413843;70
153363;449475;268,06
118318;425732;110,87
6534;326882;124,74
12201;326881;232,19
6535;326883;110,36
111137;432293;313,36
132362;437866;579,79
111139;359213;86,87
303575;525884;181,09
307580;527425;42,27
307581;530845;94,6
121189;453065;72,44
4748;336822;95,66
30770;346264;3,99
30771;335891;7,99
44526;329289;15,19
44527;328694;20,41
61604;336430;36,79
83949;358190;51,46
178902;531885;127,88
306871;563839;83,73
135562;377706;43,86
310426;554847;67,29
46381;329453;232,16
226433;466327;64,53
226439;466328;108,57
50045;407659;42,57
161528;573003;161,55
129469;360022;55,38
66064;327652;31,09
21853;335961;12,07
190575;578933;426,06
111992;414836;184,16
76806;327075;226,64
76807;327221;241,74
167977;438514;75,77
136803;379752;433,55
136802;346689;194,68
111149;568008;53,61
85451;337879;237,58
62317;351735;79,18
63610;331422;63,99
76563;412962;410,11
327667;558846;73,57
65722;326990;14,53
65722;333435;14,53
5456;329687;12,87
154460;573398;112,26
27841;326632;73,36
62640;336459;36,08
170728;564209;146,66
103541;327773;48
63222;371929;82,12
72121;335832;92,93
122839;529960;311,45
75846;326544;404,37
75845;328016;136,6
122835;496569;53,57
134270;352740;146,1
351865;564873;276,97
134351;436364;46,09
134354;352922;88,35
351869;572975;151,47
171191;439322;145,03
49209;333990;38,6
234757;468875;501,82
97136;346898;45,48
79599;359286;228,55
76655;332057;57,58
306847;564043;230,2
74228;329702;196,02
233116;525886;111,94
188046;535597;737
150830;432410;192,37
150832;470626;352,2
150833;433973;698,13
112252;414003;133,74
108775;412663;361,23
56123;329927;361,23
112946;569874;110,23
39311;327801;8,6
227394;564318;103,36
112256;573758;70,14
141461;468791;95,85
69552;397571;59,74
187546;463538;124,89
84802;415921;576,37
97025;349848;263,17
84802;354262;576,37
19499;391201;220,83
98159;351039;56,19
147084;413846;75,09
147085;431972;134,95
180403;532355;8,65
7118;327612;23,26
5017;336389;7,84
189208;573039;140,21
86133;437489;13,52
86130;379345;8,11
301741;558799;61,57
314721;564084;42,26
314725;564085;68,94
314723;564086;29,66
81876;408337;81,06
122560;436209;97,87
55032;330828;361,59
166028;465698;431,71
326824;564677;717,95
24278;327958;27,37
17416;326588;24,51
19499;377686;220,83
46534;336380;42,08
46544;329391;24,28
145641;412958;41,82
145727;412965;13,59
45470;329365;70,39
118282;353435;95,45
188057;465556;33,39
61615;380344;160,1
289670;524412;72,12
155365;425808;60,41
155363;425807;50,74
13580;326627;13,89
13579;327428;11,22
373842;574147;721,46
316961;557451;121,69
316958;562123;46,31
316959;562127;89,17
107838;354626;101,65
186842;463332;89,69
174510;500776;129,59
411601;573181;215,07
60029;329697;27,9
86470;354584;36,25
126212;425710;110,91
110945;532770;32,05
104973;368199;33,05
100432;353430;87,97
95998;352734;174,73
95997;347254;122,94
361941;573144;107,55
178908;468964;149,48
178909;561077;267,49
298424;529541;295,37
121034;359412;283,82
298426;530851;594,58
153616;438462;33,78
163873;473715;44,57
153457;438463;20,28
153459;438464;25,67
57465;354077;79,29
86151;400451;26,73
71433;370388;9,19
44300;335826;8,54
44303;329198;13,01
310102;554028;31,35
38400;351965;10
306055;528833;40,86
306053;528831;21,53
306054;528832;26,42
166020;452884;234,24
172560;528958;76,53
88025;347236;252,93
88027;354890;374,7
11790;573317;38,74
16100;336708;1921,67
82464;359289;307,91
134965;358089;293,12
298428;569713;114,15
308553;569712;113,62
181675;465496;58,28
181676;465497;58,27
190597;466847;60,11
60264;329781;37,57
183992;496493;180,77
327148;573180;232,49
240890;486951;62,34
31563;328328;35,18
324260;554934;88,46
324268;563165;181,09
17987;328370;25,75
86039;346788;8,58
21327;370756;12,07
60036;380415;64,22
7437;327757;12,56
169102;437877;9,37
82052;346859;8,23
21034;327557;7,91
82052;529022;8,23
21035;326859;10,45
82053;529023;10,32
5054;361986;9,24
365087;564087;51,07
90444;348150;66,36
196744;468156;58,77
175860;463586;185,8
145587;438297;356,6
145586;361510;247,33
144150;439426;193,47
241301;467485;266,88
336302;568830;36,52
336303;569596;59,28
292558;528921;385,71
292559;500810;639,34
292561;524410;262,28
292562;500809;442,8
23799;327454;68,56
223090;336382;1841,74
326300;329963;56,33
5061;327882;23,2
98557;367926;14,13
107275;348110;204,81
221836;329849;99,45
7944;334606;14,13
45763;332660;24,98
45765;335727;44,81
146200;412961;9,93
28206;327611;66,25
51979;380105;13,57
51979;416377;13,57
164069;355449;27,95
138422;431027;42,88
240893;530854;53,28
37356;328874;62,15
178546;459472;79,23
115220;414207;12,01
4316;326476;116,16
5075;336598;18,42
84674;568434;7,59
112255;580552;93,48
273644;470094;606,44
172599;447427;381,94
359474;574145;236,35
359468;574146;474,65
359472;574144;87,46
66387;346004;10,36
11951;354093;53,59
150840;462897;462,12
75148;337666;101,46
8249;336635;102,97
99780;355843;78,76
57206;338794;76,91
149068;431200;51,56
4771;350816;53,27
149069;431552;82,33
33843;347056;9,38
38059;328852;24,98
54543;410064;7,34
95424;439603;164,18
112677;576869;25,41
78967;345412;26,27
78968;346420;47,09
112302;437279;43,07
72011;338501;55,61
166673;468765;99,04
167812;447936;47,41
62300;329877;41,22
86171;437555;38,42
87308;334135;4,92
5080;327395;6,07
29983;326669;32,81
183257;567296;29,17
86757;380644;10,1
136126;358163;19,74
188895;530847;23,77
187589;452022;26,25
4327;328168;115,27
82973;350685;79,2
241029;577560;22,12
12816;327491;27,23
84679;353626;28,61
75044;350633;231,51
143176;438626;440,62
136843;425982;9,23
91579;358301;16,93
45768;380345;14,42
112586;332303;19,22
258495;578692;17,99
6142;326457;27,48
118666;330914;144,07
118659;330867;142,74
77814;371186;35,04
10631;327408;30,67
127391;573455;16,07
96975;345087;35,09
13283;361326;6,05
72652;341771;241,45
95097;426327;122,81
42595;349145;12,5
21798;329802;10,51
21642;361305;11,84
75029;346846;14,88
9835;327952;33,44
174131;467385;175,8
76142;337860;112,42
68709;334385;827,73
160876;467009;173,44
124061;554964;32,17
43912;333825;100,98
43911;328160;53,17
124060;554965;47,46
43913;336472;79,32
43914;330436;153,56
230589;468963;484,16
7705;336593;21,11
28650;331252;15,15
55220;336470;45,43
30743;347345;39,91
30741;327525;55,01
85096;352241;143,23
315519;561068;137,72
34976;532734;250,8
34977;570180;351,62
149215;415931;98,84
149210;438689;58,11
180322;466783;66,71
40535;334336;9,76
23829;334334;5,45
38378;347024;57,65
98542;360064;67,03
40536;327005;8,31
61623;337537;60,26
61624;335752;72,72
81339;343087;57,03
193885;530848;58,9
61933;348669;49,16
61934;354479;87,4
61936;331333;60,35
331028;576585;151,67
51038;335724;18,91
51039;335754;39,54
356881;573650;38,84
325100;529617;312,83
325101;529647;410,59
21329;439056;83,66
41195;330893;41,26
13614;329194;42,29
17494;407967;55,56
29445;336967;52,7
68781;380638;165,44
57239;336769;11
38061;328260;11,36
91484;329178;11,54
43886;380342;11,93
29448;330769;398,95
352933;573141;85,48
352934;573142;160,56
352935;573143;220,58
91616;359457;140,75
91617;436212;282,31
91619;465460;565,68
84177;346826;568,98
21796;332364;14,69
87528;347111;13,05
29175;352033;13,75
61973;439057;17,98
61974;439058;21,36
50407;333600;28,92
100018;354586;18,04
100019;354587;27,33
111149;412579;53,61
42012;329014;163,94
42013;329665;237,6
12731;329071;11,01
12762;332578;11,79
19707;341007;25,27
11072;327376;32,27
40511;386278;11,75
133669;327614;19,54
133670;354646;39,06
80145;329375;447,64
54250;335236;314,55
54251;332903;425,48
54252;347013;615,35
65739;335987;425,51
65740;351416;615,36
12885;327170;21,69
109189;359567;2000,44
31436;336026;48,13
379476;564919;94,81
122179;409721;15,47
126543;359901;325,32
126545;328886;551,39
123654;328678;28,72
138006;413842;59,64
41660;389831;129,28
36132;348229;103,86
141039;428056;57,18
141038;432330;42,51
160423;437779;24,31
103244;358529;52,31
103243;358530;51,32
99555;388683;1062,7
7297;336005;2,4
13368;327345;4,54
5814;391139;4,22
89954;363163;6,14
36022;347258;9,83
111524;336006;99,25
81825;333145;126,56
62553;333184;76,76
62555;335990;140,13
126274;388666;22,85
122180;426039;724,12
122141;526422;95,57
122139;569711;26,83
115656;357788;84,89
167495;439798;76,04
18114;326655;6,38
358439;569289;29,44
358438;569292;34,33
94841;345705;64,65
158854;439449;198,36
5918;335903;9,66
5428;326770;37,81
44085;364146;45,18
7771;333252;11,46
7263;328770;16,18
395346;576840;109,41
111288;355450;66,73
107672;357869;76,12
141695;425694;123,87
103105;352878;146,8
22690;328624;29,77
76242;331032;104,24
124222;358305;109,73
105261;426319;315,54
105262;426320;432,18
105263;426321;563,05
153261;426325;588,2
108553;426323;336,48
153262;426326;699,85
108557;426324;378,56
121175;424890;198,96
127387;359884;116,53
118399;327736;101,64
165068;431831;185,58
118396;358060;27,45
310524;527424;204,32
10760;327536;306,16
84235;336099;72,05
124494;459524;72,04
95888;414481;91,55
86063;335027;100,88
75056;349892;77,28
142291;463287;70,7
107681;335520;34,54
66103;330854;107,2
66104;330082;140,15
299062;526033;154,39
90461;326575;176,15
8158;327909;98,66
81844;531486;15,8
81843;376685;13,47
6038;352111;345,37
30753;329015;405,64
82927;327858;113,94
43711;332884;209,08
135995;464627;74,68
50883;327845;63,97
184849;573394;149,2
50884;346548;65,13
92266;425126;141,83
156754;530849;246,66
92238;436204;138,84
90574;356907;162,61
20841;327425;3,04
21295;327700;5,62
29158;328066;22,9
66433;376711;152,54
66434;432121;152,54
70217;415943;366,73
106057;437305;93,04
72887;337893;9,06
70768;354844;53,57
86466;376615;129,84
383035;573163;130,49
90110;357154;71,77
83258;326759;94,2
112481;432046;972,28
112477;355931;775,04
308948;534096;187,08
308949;556864;134,08
45090;328660;194,74
48428;332269;216,17
47814;436205;202,45
47817;344051;269,99
105591;359143;185,02
62311;332243;109,49
110939;438149;1201,28
41200;370987;39,76
76545;378660;24,51
59395;467566;26,86
59394;328688;16,92
76546;410074;14,64
59396;369685;15,17
62296;348219;16,6
62296;335015;16,6
21030;346247;1196,62
299605;530840;226,92
47462;333014;454,79
13895;335817;210,28
94454;408673;124,48
3526;336243;2823,14
122420;327627;24,76
3603;327285;38,77
5866;336291;6,21
79331;327119;13,5
63710;344427;27,88
48495;336979;96,41
102556;356916;98,97
103546;424738;53,05
110071;431701;176,83
28480;326358;103,85
326579;564375;323,11
68724;368967;59,63
153501;528844;55,91
125572;432140;35,18
97903;381253;49,09
33435;329148;12,3
68725;466712;93,26
33003;329201;7,18
53270;375475;104,75
61824;331549;17,86
113067;336779;58,56
6311;327792;68,49
52138;535561;11,95
81767;328793;7,92
38284;380498;14,11
293489;563837;315,14
88909;341856;508,54
22209;339543;9,99
295326;577637;38,84
35678;330709;234,18
331761;576586;122,38
42628;328902;2,9
42631;328698;5,86
295728;530078;6,63
38937;329244;2,01
38938;349462;3,8
316531;527471;227,65
410708;574204;75,22
36252;333774;5,92
185436;356885;103,08
185382;431621;19,14
185442;342894;62,12
128765;356115;37,56
185384;456439;20,74
185391;348626;21,58
185390;439699;21,28
185434;564177;66,22
185417;496796;147,65
188347;449972;200,21
188338;461650;279,03
43020;352863;13,63
43018;353223;4,76
43022;329333;22,38
115290;451131;1,16
93031;563160;46
153843;424909;51,15
291479;530082;46,36
291476;530083;61,62
291478;530080;61,33
291473;530081;61,59
165051;426042;5,41
202141;464247;29,28
127481;358280;1,33
342088;557811;87,87
113316;358141;13,85
113315;357924;8,42
83828;356470;5,29
113314;383521;13,56
83829;449484;5,82
131146;366210;10,57
113317;450205;13,49
342115;557813;526,33
187938;467502;24,98
309206;526168;98,48
342094;557812;108,91
236850;466690;70,54
171883;431969;101,54
177761;438959;14,34
101123;346895;5,44
94775;577754;13,78
66863;334528;5,84
66867;329747;7,95
156305;580805;6,33
62138;343554;35,01
62138;327169;35,01
48670;338020;8,61
62647;339317;3,49
62654;438141;20,1
156284;576553;7,1
62648;345073;5,9
156285;574007;12,01
156299;578739;4,33
156290;573694;1,97
156297;573574;13,65
156300;573527;6,01
166274;570555;4,34
62647;377610;3,49
62654;380306;20,1
62650;382173;16,33
59960;328599;32,4
59961;327364;40,72
62647;369503;3,49
62649;329049;9,28
62653;329047;12,23
101122;350733;2,79
156316;577044;5,02
62648;384128;5,9
107632;531191;8,63
299809;526382;41,33
141921;570869;4,15
27881;328867;4,96
141920;529747;4,56
36035;328039;5,18
15753;329317;4,98
61929;451159;25,89
142080;431277;39,19
20920;333579;42,74
45974;383971;58,96
20919;329147;38,39
20920;330928;42,74
45972;400281;49,72
45973;400282;55,56
355154;561086;35,54
355151;561085;105,4
15177;327538;16,99
67079;387692;4,86
190673;447792;64,22
136440;467486;2,36
189405;409861;2,26
74143;439681;2,45
189404;347007;3,88
189404;496414;3,88
87237;416534;4,27
162870;406144;3,62
108193;577109;8,92
30197;335865;8,51
80914;352593;17,07
16659;326726;48,88
57136;395144;49,15
57137;439617;50,58
379258;564283;8,94
379259;564284;8,99
379260;564286;8,97
379261;564285;9,14
86215;580793;1,18
81177;573481;1,18
95801;581952;4,43
51122;573703;1,6
96996;577719;5,39
99403;577727;5,48
238025;577728;11,25
238026;577765;11,58
139088;573524;5,48
51126;329883;1,57
108197;576952;3,67
53251;337015;13,97
53252;329728;14,1
53252;347981;14,1
73807;328558;13,93
53252;573572;14,1
49010;578810;32
49010;384757;32
49006;361123;32,43
49009;361918;32,11
49010;361919;32
56465;370513;10,19
60127;352497;33,95
60128;369972;53,23
60129;361006;64,74
191144;466931;4,03
128766;573738;45,55
63339;339516;55,89
61715;329964;58,92
86765;580831;1,53
86641;578772;1,58
86643;354928;1,53
86644;347750;1,56
43086;379252;2,06
43086;330083;2,06
43174;326336;2,06
150032;465450;27,37
49170;329103;53,01
190651;331585;24,48
124238;369919;24,48
81247;341603;24,69
81248;529744;24,48
81248;330523;24,48
141926;529733;0,46
142854;529735;0,49
141932;529734;0,85
142288;529742;0,98
141938;529743;1,36
89831;465411;13,03
89841;439746;176,07
89842;558753;210,11
89843;439749;274,64
89842;465438;210,11
149477;465448;7,89
135506;439762;17,32
89823;439763;146,84
89825;439765;145,79
89825;558722;145,79
94209;439769;202,78
89849;439772;104,09
89846;439773;21,24
81247;529745;24,69
89842;439991;210,11
356932;561079;166,61
356929;561078;55,29
81248;365242;24,48
43019;364471;9,56
101382;403441;12,84
101380;532181;4,58
101383;533542;21,98
201868;465914;142,72
201861;464152;142,57
201866;464169;142,73
201870;466962;128,57
137764;573534;36,41
137763;580976;22,1
126766;573616;32,81
169966;437688;27
169967;437689;39,3
114179;577046;12,02
305258;577379;24,24
111750;525291;12,13
15181;364102;3,63
171885;431970;63,59
187939;524385;22,9
286582;572798;15,69
247909;470610;68,25
169964;437686;37,68
305002;439750;298
99948;578787;5,03
145516;578791;10,1
176155;437673;31,37
53525;353820;10,71
191730;577745;7,61
191732;580551;16,14
71126;345288;300,33
49706;328836;165,25
49707;338948;273,97
49434;355009;309,72
71126;355067;300,33
71127;355010;300,33
30515;339483;32,8
79816;369369;61,55
34514;335606;4,41
34514;363091;4,41
34681;365402;4,36
34681;330023;4,36
34516;364483;4,36
34517;365251;4,28
34518;331584;4,29
34516;369727;4,36
34517;363092;4,28
34515;330022;4,37
34517;328838;4,28
34517;381704;4,28
34681;361971;4,36
34515;369704;4,37
34516;361922;4,36
34518;369705;4,29
34681;576463;4,36
301474;561307;23,77
15254;345466;5,5
41888;524259;68,34
41888;353589;68,34
178072;578762;9,65
178075;466954;4,47
80539;351555;5,24
119047;554986;7,38
119047;395972;7,38
80852;355751;6,8
119047;527197;7,38
80852;354819;6,8
74898;336693;5,86
155548;576421;15,01
38302;362587;10,48
58571;405334;17,66
16940;360982;7,24
38300;362586;8,19
16941;360997;3,62
16943;360999;7,24
42490;373635;18,23
58572;573680;15,92
58573;576468;17,33
129640;450105;240,24
128274;357488;134,86
16470;331222;80,45
16471;337661;286,22
16472;335349;161,22
138237;360109;53,3
135470;360059;12,56
65413;334920;49,41
375436;564218;47,38
73839;362141;13,8
196855;577698;798,38
105323;342678;169,27
105324;342676;165,51
105323;343770;169,27
159166;573701;21,56
263053;468934;204,06
51144;577758;10,52
51144;367902;10,52
56465;369284;10,19
51145;360994;10,42
51146;336776;10,47
51144;378736;10,52
51149;361053;10,46
51147;362485;10,38
51149;414847;10,46
128760;439372;1,2
84532;349850;39,6
63473;375092;2,59
156853;447467;3,45
114367;568558;1,75
237477;474301;1,81
156854;415484;2,07
95158;347392;1,47
95158;353005;1,47
84532;573507;39,6
114367;532325;1,75
